Club,Ball,Club Speed,Attack Angle,Club Path,Low Point,Swing Plane,Swing Direction,Dyn. Loft,Face Angle,Face To Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Spin Rate,Spin Axis,Impact Height,Impact Offset,Spin_Loft,V_Loft,Gear_Factor
9 Iron,Practice,72.972,-5.288,0.914,0.454,41.381,4.826,35.981,1.065,-0.84,93.833,1.286,25.525,-1.073,7214.231317422203,-1.9658942989876416,0.074,3.916,41.269000000000005,3872.3940770000004,3.0539060000000005
9 Iron,Tour,61.562,-5.752,-0.583,-1.756,50.484,0.445,38.81,2.146,-0.533,80.433,1.307,26.765,-0.686,8669.806294137245,-0.5673627964505088,0.69,-1.514,44.562000000000005,3584.255346000001,30.747780000000002
9 Iron,Premium,64.286,-5.018,3.535,-0.037,52.684,-0.283,40.989,0.939,-0.579,83.16,1.294,27.898,1.354,7764.270943480252,-0.4573059764025573,8.3,-1.485,46.007,3825.9421199999997,381.85810000000004
9 Iron,Tour,64.334,-5.788,0.361,-2.172,56.068,0.08,38.551,-0.987,-1.025,82.526,1.283,26.638,-2.423,8840.827484255778,-1.6346479716248838,-0.639,1.372,44.339,3659.120314,-28.332621
9 Iron,Standard,56.672,-6.169,-1.389,-1.436,50.847,-0.584,37.604,0.648,0.976,71.681,1.265,25.904,0.16,7844.842447479294,0.27452963115289,2.267,5.034,43.772999999999996,3137.6924129999998,99.23339099999998
9 Iron,Standard,79.702,-5.714,-1.977,-1.257,43.109,1.702,38.955,-0.089,1.589,101.482,1.273,26.929,-1.6,9159.43280493549,1.6449006101074208,-0.411,2.772,44.669,4533.099458,-18.358959
9 Iron,Premium,75.058,-4.851,0.545,-0.895,55.972,-1.539,35.092,-1.525,1.899,95.714,1.275,24.423,1.286,7715.01965941583,2.3963993196903544,1.136,2.811,39.943,3823.1043019999997,45.37524799999999
9 Iron,Tour,55.633,-4.363,-2.145,-1.853,56.99,2.009,37.187,-1.317,-0.299,71.113,1.278,26.105,0.188,8724.63283640164,-0.8171855004121529,-3.704,1.508,41.55,2954.7451499999997,-153.9012
9 Iron,Practice,72.701,-6.804,0.955,-1.387,52.578,0.265,35.194,1.305,-0.86,93.641,1.288,24.676,2.287,7175.16360434986,-1.3087272220587924,1.744,0.247,41.998000000000005,3932.7347180000006,73.24451200000001
9 Iron,Standard,65.035,-4.832,-0.313,-0.7,47.65,2.484,36.816,-0.749,-1.369,83.005,1.276,25.352,1.045,7293.537101165244,-2.224435656393283,4.041,1.295,41.648,3456.99224,168.29956800000002
9 Iron,Practice,76.151,-7.057,-3.029,-1.912,55.258,-1.345,36.329,3.144,0.161,98.329,1.291,24.492,0.242,8292.281427345488,-0.8862483403614247,0.424,4.787,43.386,4266.101994,18.395664
9 Iron,Standard,54.188,-6.364,-0.305,-2.253,48.252,-0.158,37.684,-0.191,-0.369,67.704,1.249,26.248,0.462,8477.265898204385,-0.7931669533481632,-2.276,1.884,44.047999999999995,2982.2257919999993,-100.25324799999999
9 Iron,Standard,52.947,-4.971,4.351,-1.306,46.134,-2.233,38.364,0.439,0.43,67.399,1.273,26.743,-1.639,8295.857016540418,-0.0832912907248658,-1.963,4.473,43.334999999999994,2920.7356649999997,-85.066605
9 Iron,Standard,55.477,-5.81,2.506,-0.991,52.487,0.497,37.138,-0.427,1.62,72.147,1.3,25.266,0.451,8031.2030446089575,3.0540278345090983,-0.071,-3.357,42.948,3098.5693560000004,-3.049308
9 Iron,Tour,62.214,-6.342,0.197,-1.24,50.117,1.801,36.739,-0.519,0.536,80.082,1.287,26.115,1.344,8631.323534619396,1.767065084983857,-0.879,-4.56,43.080999999999996,3450.0126419999992,-37.868199
9 Iron,Standard,75.816,-6.66,1.419,-0.802,41.128,0.949,36.108,-0.365,0.105,96.839,1.277,24.756,4.22,7579.727566748779,-0.0486677779062954,3.338,0.734,42.768,4141.610352,142.75958400000002
9 Iron,Tour,62.279,-5.243,0.25,-3.255,52.899,-1.649,39.33,-0.365,-0.067,78.532,1.261,27.444,-1.601,8778.182178033388,-0.4991553151007171,0.103,1.941,44.573,3500.4068359999997,4.591019
9 Iron,Premium,68.418,-5.152,-0.289,-1.97,51.372,0.269,38.032,1.902,0.301,87.778,1.283,27.157,0.231,8455.129313027295,0.7637450343852749,-0.725,-1.321,43.184,3790.605152,-31.3084
9 Iron,Tour,83.521,-4.72,-0.664,0.159,54.274,-2.693,32.959,-0.508,0.887,109.269,1.308,22.951,0.272,8558.690414545732,-0.0426307791703756,-1.848,7.039,37.679,4117.146651,-69.63079200000001
9 Iron,Practice,55.982,-4.945,-1.225,-2.372,55.537,3.031,37.236,-0.614,1.408,73.141,1.307,27.08,-0.581,7633.968578799181,1.5218938534476374,-2.322,2.184,42.181,3085.1605210000002,-97.944282
9 Iron,Practice,75.026,-6.348,-1.045,-1.429,55.058,-1.004,37.619,2.456,-0.162,96.446,1.286,26.895,-0.176,7167.192223461186,-1.1333049572655451,4.026,4.458,43.967,4240.441282,177.01114199999998
9 Iron,Premium,52.39,-5.453,0.648,-0.395,47.963,0.81,37.155,0.338,-0.33,66.838,1.276,25.284,-1.295,8996.927488490961,-0.1009511225949652,-5.394,-3.248,42.608000000000004,2847.833504,-229.82755200000003
9 Iron,Standard,66.173,-5.128,0.97,-1.235,51.658,-0.562,36.821,-1.068,0.812,84.585,1.278,25.586,1.788,7489.697595404451,1.2054379842806906,3.253,0.304,41.949,3548.256165,136.460097
9 Iron,Practice,64.043,-5.355,1.443,-0.298,55.095,1.24,37.301,1.169,-0.398,82.792,1.293,25.703,0.312,7459.073248190914,-0.3711096660374648,-0.169,-1.183,42.656000000000006,3531.5755520000007,-7.208864000000001
9 Iron,Tour,62.05,-4.314,-0.533,-2.088,50.006,4.621,36.824,2.28,-0.708,79.402,1.28,24.855,1.438,7869.864262861279,-1.7620542542730906,2.541,3.191,41.138,3266.439476,104.531658
9 Iron,Practice,66.839,-6.248,-1.102,-0.641,48.727,-2.597,36.0,-2.917,-2.023,85.071,1.273,24.384,0.055,7419.663570896719,-2.577599951066737,-0.553,-1.875,42.248,3594.0796079999996,-23.363144000000002
9 Iron,Tour,56.688,-3.921,2.305,-2.272,49.082,-2.618,40.08,-0.757,-0.05,72.849,1.285,27.705,2.962,7838.855372360672,0.6471807573319044,6.645,-3.081,44.001,3205.428849,292.386645
9 Iron,Standard,59.373,-5.59,-1.343,-0.693,51.604,-0.48,38.04,-2.977,0.28,75.79,1.276,26.768,-1.706,8761.53996044088,0.661364637829903,-5.192,-1.842,43.629999999999995,3306.7177,-226.52695999999997
9 Iron,Standard,80.119,-5.233,0.397,-0.899,44.681,-2.254,34.57,-0.529,0.98,104.358,1.303,24.228,-1.035,8367.032433805542,1.4208650531781988,-1.247,0.06,39.803,4153.761474,-49.634341
9 Iron,Standard,78.295,-4.766,0.433,-2.917,49.75,-1.869,35.102,0.642,0.407,100.311,1.281,24.715,-0.941,9000.218515735185,0.8247428001850442,-6.376,-1.089,39.867999999999995,3999.1989479999997,-254.198368
9 Iron,Practice,72.54,-5.371,-1.988,-2.949,56.44,-0.08,37.854,0.462,-0.36,92.086,1.269,25.673,0.884,7536.79029346445,0.8428089531009351,-0.248,-6.432,43.225,3980.41735,-10.719800000000001
9 Iron,Practice,72.601,-4.928,0.67,-0.789,52.633,0.5,36.261,-2.065,-0.716,92.674,1.276,25.565,0.777,6925.648906569331,-1.0627829482882722,2.638,-0.655,41.189,3817.149386,108.656582
9 Iron,Premium,73.639,-5.669,0.923,-1.806,56.946,0.127,37.347,1.589,-0.026,94.821,1.288,25.767,0.741,8436.485334377145,0.5972139808250838,-0.677,-3.398,43.016,4078.820136,-29.121832
9 Iron,Tour,57.414,-4.527,-0.308,-0.886,51.03,-0.636,39.707,-0.136,-1.212,73.709,1.284,28.196,-0.127,9032.902452399327,-2.4501934095930507,-2.336,4.049,44.234,3260.4439060000004,-103.330624
9 Iron,Tour,54.007,-6.183,1.447,-1.265,48.893,-0.26,36.952,-0.085,1.308,68.769,1.273,24.995,2.853,8060.172841009011,2.846729133912248,3.721,-3.571,43.135,2966.3508150000002,160.505335
9 Iron,Practice,65.419,-5.659,-2.711,-1.341,50.507,-0.107,36.75,-1.343,0.453,82.569,1.262,25.015,1.617,7008.900093288793,0.9937495047239052,3.834,-1.813,42.409,3501.668721,162.596106
9 Iron,Standard,60.722,-5.649,2.315,-0.507,50.861,-2.223,35.995,-0.383,1.015,78.999,1.301,24.577,1.131,8082.581544141113,2.0337567447440765,-2.156,-2.115,41.644,3289.834356,-89.784464
9 Iron,Standard,56.791,-6.514,0.698,-1.241,50.108,-0.792,38.123,-1.342,0.6,73.802,1.3,26.371,0.939,8717.554609565732,0.8523956059572374,-3.409,-0.382,44.637,3294.2998740000003,-152.167533
9 Iron,Tour,63.935,-7.157,0.057,-1.246,51.288,-1.856,35.602,1.187,-2.127,82.119,1.284,24.045,2.017,8822.182245008384,-2.789585690652205,-3.012,-1.887,42.759,3511.326321,-128.790108
9 Iron,Standard,68.651,-4.869,-0.065,-1.659,53.156,0.943,36.608,0.325,0.035,89.267,1.3,25.097,-1.633,7589.876601502381,-0.4140266075963408,1.441,2.989,41.477,3702.5273589999997,59.768356999999995
9 Iron,Practice,69.882,-4.76,2.581,-1.199,56.983,0.254,38.516,-2.32,-1.949,89.619,1.282,26.165,-1.044,7769.552543524606,-1.8146388229872996,-1.971,-4.849,43.275999999999996,3878.351844,-85.296996
9 Iron,Standard,79.453,-6.163,-0.909,-1.979,54.967,-2.589,37.528,0.696,-0.66,101.25,1.274,26.083,-1.97,9271.999812377897,-1.7614039316175645,-2.725,4.566,43.691,4423.71375,-119.05797500000001
9 Iron,Premium,74.208,-4.18,0.315,-0.563,53.765,5.34,37.82,0.422,1.011,94.81,1.278,26.837,0.164,7770.319963644231,1.9812392646739707,3.284,-1.632,42.0,3982.02,137.928
9 Iron,Standard,55.408,-7.494,1.037,-1.807,55.531,0.31,35.931,0.484,0.3,70.612,1.274,24.481,-1.358,7780.127110871727,0.7260027576765674,2.607,-0.639,43.425,3066.3260999999998,113.208975
9 Iron,Premium,70.27,-4.963,-0.768,0.089,49.142,3.607,37.268,-0.186,0.339,89.248,1.27,26.308,1.316,8426.904151294011,0.2773857353249485,-1.729,0.516,42.231,3769.0322880000003,-73.01739900000001
9 Iron,Premium,64.854,-5.48,1.057,0.235,50.716,2.792,36.197,0.44,-0.497,83.768,1.292,26.048,1.948,7925.977562242157,-0.3559249885894804,1.655,-1.874,41.67700000000001,3491.1989360000007,68.97543500000002
9 Iron,Premium,56.893,-7.152,0.822,-1.548,50.737,-1.758,36.505,1.217,0.766,72.67,1.277,25.332,-0.644,8409.646602518762,1.418769836504017,0.366,-1.345,43.657000000000004,3172.5541900000003,15.978462
9 Iron,Tour,73.163,-5.626,-0.636,-1.091,51.296,1.362,37.268,-4.085,0.74,93.05,1.272,25.504,0.578,8506.257013106113,0.7992029389345575,-0.147,1.547,42.894,3991.2866999999997,-6.3054179999999995
9 Iron,Premium,82.46,-5.936,3.885,0.428,54.474,-0.923,35.518,0.04,-0.706,106.482,1.291,23.698,-2.448,8666.602737717863,-1.2670864732739795,1.691,0.844,41.454,4414.104828,70.098714
9 Iron,Standard,79.084,-4.99,1.241,-0.229,52.989,-1.505,36.564,0.936,-0.987,101.348,1.282,25.454,-0.47,9029.963473052518,-1.713586585174338,-3.964,0.64,41.554,4211.4147920000005,-164.720056
9 Iron,Premium,72.376,-6.598,1.037,0.1,52.591,3.492,38.428,2.744,0.681,93.036,1.285,26.082,-2.013,8552.900236435411,0.0950005047645025,1.012,3.923,45.025999999999996,4189.038936,45.566311999999996
9 Iron,Standard,71.975,-6.178,-0.777,-2.416,52.894,0.521,35.666,-0.472,-1.16,93.32,1.297,24.542,-1.007,7444.360596904761,-2.214205901935437,3.238,2.767,41.843999999999994,3904.882079999999,135.49087199999997
9 Iron,Practice,81.538,-5.838,-1.022,-1.504,49.958,0.223,35.003,-0.567,-1.318,103.215,1.266,23.596,1.363,7661.479178353523,-1.4906218103862323,1.716,-2.609,40.841,4215.403815000001,70.083156
9 Iron,Tour,79.496,-6.155,1.036,-1.262,55.369,-0.231,36.386,-0.58,0.603,101.544,1.277,25.108,-1.672,9493.069859448191,0.0096242181007268,-1.456,4.463,42.541000000000004,4319.7833040000005,-61.939696000000005
9 Iron,Standard,60.583,-4.697,0.171,-0.125,53.406,-3.63,37.628,0.709,-0.767,78.619,1.298,26.114,-1.729,7809.26442944127,-0.9971315520540318,0.526,-0.294,42.325,3327.549175,22.262950000000004
9 Iron,Standard,63.638,-5.1,1.81,-0.959,50.633,-2.584,37.819,-0.456,-0.422,80.205,1.26,26.883,3.041,7879.888088957711,0.8978220868822144,0.934,-6.694,42.919000000000004,3442.3183950000002,40.086346000000006
9 Iron,Practice,59.81,-5.809,-1.362,-2.025,52.227,-2.96,38.344,2.988,-0.123,76.238,1.275,27.121,1.56,8042.553861113815,-0.5109695474373492,-3.468,1.921,44.153,3366.136414,-153.122604
9 Iron,Practice,78.006,-4.728,0.519,-2.146,54.474,-0.413,37.876,1.721,-1.994,100.931,1.294,27.034,1.244,8353.429089697209,-2.4265869537064857,-1.59,-2.683,42.604,4300.064324,-67.74036
9 Iron,Tour,73.937,-4.919,0.228,-2.234,46.953,-0.939,37.197,-0.34,1.153,94.907,1.284,26.163,0.285,8837.612573556276,2.2594524128503983,-3.759,-2.045,42.116,3997.103212,-158.314044
9 Iron,Practice,74.957,-7.93,0.226,-1.418,54.025,-2.043,38.792,1.941,-0.257,96.566,1.288,26.461,-0.241,7770.131122181197,0.4648386106937902,2.57,-4.284,46.722,4511.756652,120.07553999999999
9 Iron,Premium,75.43,-4.369,-0.519,0.123,54.798,2.173,36.419,0.15,-0.682,96.284,1.276,26.043,-2.923,7828.73145162276,-1.2877894012796305,1.269,1.023,40.788,3927.231792,51.75997199999999
9 Iron,Premium,55.521,-5.263,-2.598,-1.22,45.631,-1.551,35.752,1.401,-0.544,70.137,1.263,24.691,1.013,8382.77067500781,-0.582729958857829,-3.231,-0.998,41.015,2876.669055,-132.519465
9 Iron,Premium,66.939,-5.66,0.94,-1.167,57.782,1.729,34.027,-0.595,0.703,85.955,1.284,23.875,1.11,8157.996741397913,2.5225000773892017,-3.095,-6.763,39.687,3411.296085,-122.831265
9 Iron,Standard,58.598,-5.013,-0.224,-0.632,52.097,0.42,36.629,1.792,0.909,75.892,1.295,25.402,0.278,8093.29611098227,0.4843797872741832,-2.455,3.936,41.641999999999996,3160.2946639999996,-102.23110999999999
9 Iron,Tour,68.635,-5.113,0.344,-1.874,58.601,2.708,36.155,0.808,-0.213,88.402,1.288,24.837,-1.201,7438.602569811073,-0.3153469825225493,6.353,0.303,41.268,3648.173736,262.175604
9 Iron,Practice,75.569,-5.4,0.65,-2.337,51.824,5.468,35.159,1.529,0.352,95.375,1.262,25.212,-0.87,7510.039427323399,1.0555520481702851,-3.887,-2.281,40.559,3868.314625,-157.652833
9 Iron,Tour,53.161,-5.303,-0.111,-1.541,53.211,0.947,36.714,-1.118,0.619,66.841,1.257,25.509,-0.223,8597.808265328544,1.6572535146820986,-1.812,-2.676,42.016999999999996,2808.4582969999997,-76.13480399999999
9 Iron,Standard,63.703,-5.774,1.514,-3.212,51.15,1.811,36.53,0.114,0.862,82.577,1.296,25.238,0.174,7787.190199016576,1.136702649415036,1.07,1.062,42.304,3493.337408,45.265280000000004
9 Iron,Standard,55.571,-5.381,0.91,-1.549,51.047,-0.342,36.294,2.698,-0.967,72.123,1.298,24.886,0.79,7937.142361894785,-1.2662376114349614,-1.259,-1.375,41.675,3005.726025,-52.468824999999995
9 Iron,Standard,59.72,-5.14,2.278,-2.297,48.368,-1.351,38.206,0.822,-1.638,76.673,1.284,25.942,0.568,8207.83239540026,-2.407548314386078,-1.146,-0.758,43.346000000000004,3323.4678580000004,-49.674516
9 Iron,Standard,81.826,-5.293,-0.234,-0.04,57.375,-2.29,36.749,0.556,0.842,103.105,1.26,25.269,0.488,8474.780296568739,-0.3620077254206089,0.905,7.766,42.042,4334.74041,38.048010000000005
9 Iron,Premium,77.804,-7.125,-1.845,-1.754,48.338,0.856,37.864,0.392,1.479,99.955,1.285,26.28,-1.887,10013.612225770225,2.560240707413062,-3.078,-2.512,44.989,4496.875494999999,-138.47614199999998
9 Iron,Premium,58.372,-5.086,-2.007,-1.978,48.206,2.279,37.73,0.599,0.432,75.646,1.296,25.614,-2.893,7491.418646827847,1.679965342484173,6.514,-5.833,42.815999999999995,3238.8591359999996,278.903424
9 Iron,Standard,53.629,-5.397,-1.018,-0.907,47.376,0.223,39.253,1.367,-0.015,68.373,1.275,26.454,-0.541,8274.20736415238,0.0289808142626538,0.209,-0.643,44.65,3052.8544500000003,9.33185
9 Iron,Premium,67.441,-5.875,1.723,-1.455,52.25,3.503,37.167,-0.96,1.112,88.153,1.307,26.543,0.235,8462.433505839415,2.571482271044576,-1.035,-4.455,43.042,3794.2814260000005,-44.548469999999995
9 Iron,Standard,78.283,-5.218,2.261,-1.681,46.604,-2.953,33.951,1.238,1.099,99.726,1.274,24.019,1.095,7940.210425214868,2.4593639360423927,1.406,-4.087,39.169,3906.1676939999998,55.07161399999999
9 Iron,Premium,76.517,-6.25,0.525,-0.642,54.736,3.7,37.646,-3.165,0.598,97.307,1.272,26.534,-1.318,9289.923251450067,0.8461251418396283,0.606,0.212,43.896,4271.388072,26.600976
9 Iron,Standard,73.273,-7.014,1.933,-1.294,48.998,-1.057,38.396,2.129,-1.796,91.989,1.255,25.933,1.91,8813.29297814974,-1.872735023362731,-3.297,-2.932,45.410000000000004,4177.220490000001,-149.71677000000003
9 Iron,Practice,81.991,-5.156,-1.173,-0.237,50.223,-2.969,37.319,1.426,0.117,106.342,1.297,26.67,-0.484,8163.845192413442,0.4571568516714072,-0.017,-1.489,42.475,4516.87645,-0.722075
9 Iron,Standard,82.38,-5.459,1.66,-0.496,53.781,0.695,37.392,0.205,-0.225,106.256,1.29,26.272,1.565,8767.746731443583,0.3932098371738912,-0.109,-2.523,42.851,4553.175856,-4.670759
9 Iron,Premium,77.227,-3.89,-0.034,-1.851,45.59,-2.096,36.466,-1.417,0.282,97.714,1.265,26.12,1.159,8415.430290002814,0.9890907370118596,1.752,-2.464,40.356,3943.346184,70.703712
9 Iron,Tour,54.36,-5.113,0.636,-1.429,51.076,0.523,38.226,2.164,0.234,69.098,1.271,26.32,0.717,8829.027401767036,0.3507930174724013,-2.086,0.231,43.339,2994.638222,-90.405154
9 Iron,Tour,61.156,-4.918,-1.2,-0.592,52.928,-0.204,36.67,-0.55,-1.411,76.992,1.259,26.095,-1.067,8490.760430262,-0.3101530070768946,-1.793,-8.405,41.588,3201.9432960000004,-74.567284
9 Iron,Standard,72.167,-4.619,-1.299,-2.963,46.609,-0.36,39.051,0.229,-0.807,91.833,1.273,27.732,-2.003,7981.5627835562345,-1.7490659569238185,1.04,2.346,43.67,4010.34711,45.4168
9 Iron,Premium,58.588,-5.427,0.914,-2.464,55.177,-2.632,36.354,1.211,-0.28,75.368,1.286,24.935,-0.8,8883.282230476307,-0.6049633462677284,-5.992,0.808,41.781,3148.9504079999997,-250.351752
9 Iron,Tour,81.511,-6.223,-0.492,-0.785,58.089,-1.222,36.74,0.664,-1.054,104.656,1.284,25.933,-0.137,9469.14032632505,-0.8066556337426336,-0.814,-3.491,42.963,4496.335728,-34.971882
9 Iron,Premium,79.286,-4.777,-0.161,-1.624,52.266,0.755,36.577,1.641,-1.482,101.158,1.276,25.471,-1.232,9102.89559068519,0.5757992590286951,-2.019,-14.031,41.354,4183.287932,-83.49372600000001
9 Iron,Tour,74.545,-5.306,-0.667,-0.309,52.137,0.798,37.719,0.316,0.759,92.805,1.245,26.677,-0.611,8494.22675494323,0.4202215658289218,0.092,3.494,43.025,3992.935125,3.9583
9 Iron,Practice,55.058,-6.011,2.18,-1.62,48.277,-1.557,36.915,2.374,-0.607,69.622,1.265,25.177,-1.09,7780.473163648241,-1.050480617709365,-2.689,1.376,42.926,2988.593972,-115.428014
9 Iron,Standard,74.311,-4.927,1.119,0.481,55.246,1.478,36.804,1.12,1.147,95.021,1.279,25.853,-0.277,8155.383762809743,2.7121190285973102,-3.076,-5.245,41.731,3965.321351,-128.36455600000002
9 Iron,Practice,79.386,-5.688,0.188,-1.776,49.435,1.906,36.572,-0.619,1.835,102.711,1.294,25.6,0.649,7997.455482679833,3.4262378349425444,0.977,-4.156,42.260000000000005,4340.566860000001,41.28802
9 Iron,Tour,56.051,-5.973,-0.413,-1.435,48.189,4.48,36.253,-0.583,0.579,71.468,1.275,24.781,0.796,8539.414472928493,0.384333492795058,-0.989,3.203,42.226,3017.807768,-41.761514
9 Iron,Standard,54.54,-4.911,-0.93,-1.611,45.654,-1.564,35.621,0.575,-0.24,69.803,1.28,24.511,1.769,7946.550745929627,0.2623637024367057,-2.474,-2.783,40.532000000000004,2829.255196,-100.27616800000001
9 Iron,Standard,64.252,-4.837,1.397,-1.755,57.058,2.684,38.285,-2.384,0.605,82.414,1.283,26.401,2.388,8140.435707888877,2.1517463575313776,-0.704,-5.851,43.122,3553.856508,-30.357888
9 Iron,Premium,69.794,-4.968,0.905,-0.986,47.107,-0.543,37.203,1.286,0.539,89.096,1.277,26.076,-1.932,8209.917957162408,0.8440130306337057,-0.19,0.398,42.17100000000001,3757.2674160000006,-8.012490000000001
9 Iron,Tour,69.96,-6.356,1.845,-0.883,52.461,-1.448,36.764,1.283,0.953,88.784,1.269,25.312,-2.187,8440.84596628408,1.6891166123049035,0.944,-1.474,43.120000000000005,3828.3660800000007,40.70528
9 Iron,Tour,53.201,-4.581,1.375,-0.568,51.806,-0.812,37.376,2.163,-1.404,68.892,1.295,26.473,0.716,8158.741695695313,-1.682537508299376,1.697,-2.34,41.957,2890.501644,71.201029
9 Iron,Practice,58.978,-6.332,-0.297,-0.12,52.761,2.915,40.406,-0.677,-0.497,75.066,1.273,27.439,0.991,7787.333358624188,-0.6866887996052863,2.336,0.588,46.738,3508.4347080000002,109.17996799999999
9 Iron,Tour,65.201,-4.912,-0.714,-2.423,52.406,1.321,35.714,-2.752,-0.728,83.679,1.283,24.56,-1.03,7801.182514840369,-0.8664326354988608,2.734,-0.755,40.626,3399.5430539999998,111.071484
9 Iron,Premium,68.271,-5.483,3.555,-0.674,52.242,-0.279,36.736,-1.033,-0.126,87.279,1.278,25.088,-0.845,8477.918698102834,0.7192493321103834,-1.851,-4.972,42.218999999999994,3684.8321009999995,-78.14736899999998
9 Iron,Tour,64.846,-6.284,0.577,-2.245,54.976,-0.027,35.506,1.113,-0.761,83.229,1.283,23.637,-0.112,8236.654030345959,-1.490705410422258,0.509,1.656,41.79,3478.13991,21.27111
9 Iron,Tour,54.279,-4.732,-2.113,-0.311,59.683,0.687,38.168,0.744,-0.54,69.683,1.284,26.56,-1.069,9078.956213912516,-0.637779452547217,-4.452,-0.639,42.9,2989.4007,-190.99079999999998
9 Iron,Practice,74.319,-5.223,-0.17,-2.323,55.95,1.237,35.821,0.68,0.236,94.908,1.277,24.513,-1.057,7243.106082726501,0.2450560527453678,-0.783,1.299,41.044,3895.4039519999997,-32.137451999999996
9 Iron,Tour,73.343,-4.839,-1.181,-2.244,52.283,-0.226,35.564,-0.962,-1.693,93.403,1.274,24.883,0.972,8293.651430428465,-1.998121353063829,-1.976,-3.722,40.403,3773.761409,-79.836328
9 Iron,Standard,58.738,-6.686,1.41,-1.323,51.327,-4.163,38.03,3.649,0.596,76.237,1.298,26.552,0.803,8418.10111018973,1.0252268238824371,-1.182,-1.544,44.716,3409.013692,-52.854312
9 Iron,Standard,73.234,-5.189,1.026,-0.871,51.761,0.897,37.224,-2.103,-0.174,95.33,1.302,24.661,-1.934,7877.9154707578255,0.8545975493975264,0.114,-4.945,42.413,4043.2312899999997,4.835082
9 Iron,Tour,62.537,-5.474,0.093,-0.808,49.937,3.261,37.824,2.186,1.805,78.291,1.252,26.163,-0.782,8591.41222019212,2.6367426501178857,-0.372,-0.501,43.298,3389.843718,-16.106856
9 Iron,Tour,68.608,-3.591,-2.504,-3.525,51.797,0.358,37.831,1.86,-0.304,87.953,1.282,25.877,0.29,8350.387682842284,-1.6082246492437986,-0.737,5.621,41.422000000000004,3643.1891660000006,-30.528014000000002
9 Iron,Tour,69.682,-6.139,0.087,-0.064,58.268,0.713,38.999,-0.12,1.839,87.828,1.26,26.771,2.608,9087.344028711192,3.0705853069071125,-1.407,-3.277,45.138000000000005,3964.380264000001,-63.50916600000001
9 Iron,Practice,75.101,-6.386,-0.764,-1.203,50.394,1.472,38.286,0.136,-1.087,97.169,1.294,26.602,0.363,8426.8205788309,-1.4383386541831025,0.682,-1.135,44.672000000000004,4340.733568000001,30.466304000000004
9 Iron,Standard,65.147,-5.036,0.362,-0.238,55.097,4.99,35.203,2.234,0.393,82.867,1.272,24.533,-0.673,7997.828914931307,0.6721967181638835,-4.184,-0.113,40.239000000000004,3334.4852130000004,-168.35997600000002
9 Iron,Standard,80.345,-6.4,0.709,-1.239,52.576,1.502,36.166,1.04,-1.58,103.831,1.292,24.634,-1.182,8947.351031523012,-2.213795976067644,-1.836,0.28,42.565999999999995,4419.670346,-78.15117599999999
9 Iron,Tour,75.0,-5.718,0.253,-0.972,53.947,-2.384,36.648,0.607,-0.415,95.583,1.274,26.0,-0.745,7920.69241192822,-0.1578303504881681,3.874,-1.76,42.366,4049.469378,164.125884
